corp_code,corp_name,stock_code,modify_date,market
00115694,DB증권,016610,20250604,KOSPI
00138242,KG모빌리티,003620,20250604,KOSPI
01299106,우듬지팜,403490,20250604,KOSDAQ
01513699,포바이포,389140,20250605,KOSDAQ
00244455,케이티앤지,033780,20250917,KOSPI
00867849,오파스넷,173130,20260303,KOSDAQ
00255619,강원랜드,035250,20260305,KOSPI
00525679,차바이오텍,085660,20260305,KOSDAQ
01053540,퓨쳐켐,220100,20260305,KOSDAQ
00356802,큐렉소,060280,20250730,KOSDAQ
01035678,링크드,193250,20251203,KOSDAQ
01049422,썸에이지,208640,20251203,KOSDAQ
00107598,남양유업,003920,20251203,KOSPI
01236532,와이즈버즈,273060,20251203,KOSDAQ
00298270,안랩,053800,20260330,KOSDAQ
00105873,LG디스플레이,034220,20250620,KOSPI
00117267,동양생명,082640,20250702,KOSPI
00367482,빛과전자,069540,20250702,KOSDAQ
00876865,네오오토,212560,20250702,KOSDAQ
01702017,유니드비티플러스,446070,20260317,KOSPI
00141404,블루산업개발,006740,20260327,KOSPI
00111218,KD,044180,20260430,KOSDAQ
01223219,에이에프더블류,312610,20260504,KOSDAQ
01227039,파라택시스코리아,288330,20260504,KOSDAQ
00479705,케스피온,079190,20260406,KOSDAQ
01042650,큐리언트,115180,20260305,KOSDAQ
00126362,삼성SDI,006400,20260306,KOSPI
00787376,대성에너지,117580,20260306,KOSPI
01573336,토모큐브,475960,20250529,KOSDAQ
01875146,신한제16호스팩,496070,20250529,KOSDAQ
01089350,켐트로스,220260,20251204,KOSDAQ
01359815,한울반도체,320000,20251204,KOSDAQ
00815369,에스제이엠,123700,20251212,KOSPI
01020843,원익피앤이,217820,20260330,KOSDAQ
00126308,삼성E&A,028050,20260319,KOSPI
00121543,무학,033920,20260424,KOSPI
00336297,고려신용정보,049720,20260424,KOSDAQ
00815095,우리이앤엘하루틴,153490,20260424,KOSDAQ
00556712,힘스,238490,20250811,KOSDAQ
01409095,비트맥스,377030,20260331,KOSDAQ
01026616,지구홀딩스,221800,20260504,KOSDAQ
00132211,SUN&L,002820,20260504,KOSPI
01514698,엑스플러스,373200,20250423,KOSDAQ
00925374,윤성에프앤씨,372170,20250926,KOSDAQ
01109955,링크제니시스,219420,20260306,KOSDAQ
00160861,한농화성,011500,20260306,KOSPI
00660033,씨엔플러스,115530,20260306,KOSDAQ
00219440,휴맥스홀딩스,028080,20260306,KOSDAQ
01335930,티움바이오,321550,20250613,KOSDAQ
00141529,오뚜기,007310,20251222,KOSPI
00151368,인터지스,129260,20260114,KOSPI
00384717,비엘팜텍,065170,20260331,KOSDAQ
00532855,한국유니온제약,080720,20260331,KOSDAQ
00370200,아이로보틱스,066430,20260331,KOSDAQ
00445160,APS이노베이션,079810,20260415,KOSDAQ
00503668,LIG디펜스앤에어로스페이스,079550,20260415,KOSPI
00462121,LIG아큐버,073490,20260415,KOSDAQ
01514227,씨어스,458870,20260415,KOSDAQ
01516890,E8,418620,20260424,KOSDAQ
01307593,에이아이코리아,364950,20260428,KOSDAQ
01110474,풍전약품,298060,20260504,KOSDAQ
00151298,DSR제강,069730,20250624,KOSPI
00378363,3S,060310,20250627,KOSDAQ
00761183,신성에스티,416180,20251001,KOSDAQ
00938721,필옵틱스,161580,20260309,KOSDAQ
00178754,동아지질,028100,20260310,KOSPI
00442570,제우스,079370,20260311,KOSDAQ
01639508,뉴엔AI,463020,20260311,KOSDAQ
01450938,지에프아이,493330,20260114,KOSDAQ
01565054,그래피,318060,20250825,KOSDAQ
00608802,텔콘RF제약,200230,20250825,KOSDAQ
00911229,라온로보틱스,232680,20260123,KOSDAQ
00173102,모나리자,012690,20250702,KOSPI
01386916,SK아이이테크놀로지,361610,20250707,KOSPI
00268251,다산네트웍스,039560,20250707,KOSDAQ
00874168,싸이닉솔루션,234030,20250707,KOSDAQ
00770312,마니커에프앤지,195500,20251021,KOSDAQ
01152586,유일로보틱스,388720,20260311,KOSDAQ
00608699,탑코미디어,134580,20260311,KOSDAQ
00610083,비아트론,141000,20260312,KOSDAQ
00486097,KT나스미디어,089600,20250821,KOSDAQ
00136004,신라에스지,025870,20260213,KOSDAQ
00220057,GC메디아이,032620,20260415,KOSDAQ
00149804,디와이에이,002880,20260415,KOSPI
00405278,KG파이낸셜,046440,20260415,KOSDAQ
00363510,제이케이시냅스,060230,20260313,KOSDAQ
00129615,상보,027580,20260423,KOSDAQ
00124726,빙그레,005180,20250623,KOSPI
00101433,경농,002100,20260311,KOSPI
01073261,동방메디컬,240550,20260311,KOSDAQ
00226352,케이엠더블유,032500,20260311,KOSDAQ
01497373,아이엠비디엑스,461030,20260311,KOSDAQ
00131780,SK네트웍스,001740,20260312,KOSPI
00270113,멕아이씨에스,058110,20260312,KOSDAQ
00112457,대주산업,003310,20260320,KOSDAQ
01587056,엔젯,419080,20260324,KOSDAQ
01636565,루미르,474170,20260313,KOSDAQ
01023318,센코,347000,20260315,KOSDAQ
00364467,드림어스컴퍼니,060570,20260316,KOSDAQ
00595182,아톤,158430,20260316,KOSDAQ
01114586,셀레믹스,331920,20260316,KOSDAQ
01050738,솔트룩스,304100,20260302,KOSDAQ
00598198,컴퍼니케이,307930,20260319,KOSDAQ
00867034,듀켐바이오,176750,20260223,KOSDAQ
01436628,이지스레지던스리츠,350520,20260428,KOSPI
00199988,SY동아,041930,20260428,KOSDAQ
01160974,바이오에프디엔씨,251120,20260209,KOSDAQ
01284876,인스피언,465480,20260319,KOSDAQ
00306870,손오공,066910,20260323,KOSDAQ
01910324,교보18호스팩,0041B0,20250814,KOSDAQ
01577952,지투지바이오,456160,20250814,KOSDAQ
00273110,에스티큐브,052020,20251202,KOSDAQ
01489648,솔브레인,357780,20250905,KOSDAQ
01573381,레이저쎌,412350,20250905,KOSDAQ
01110678,유틸렉스,263050,20260123,KOSDAQ
00195229,미스토홀딩스,081660,20250428,KOSPI
00260745,서울평가정보,036120,20250428,KOSDAQ
01230255,한울앤제주,276730,20250428,KOSDAQ
01718407,블랙야크아이앤씨,478560,20250826,KOSDAQ
00535375,키네마스터,139670,20260326,KOSDAQ
00194947,한전산업,130660,20260319,KOSPI
00117498,스틱인베스트먼트,026890,20260319,KOSPI
00102353,경창산업,024910,20260319,KOSDAQ
00540605,이월드,084680,20260130,KOSPI
00488989,한양디지텍,078350,20260130,KOSDAQ
00679314,동성케미컬,102260,20250502,KOSPI
00159342,한국정보통신,025770,20260304,KOSDAQ
01242241,샌즈랩,411080,20260304,KOSDAQ
00531014,유진테크,084370,20250901,KOSDAQ
00442826,대봉엘에스,078140,20250908,KOSDAQ
00120562,롯데지주,004990,20251223,KOSPI
00398701,엘앤에프,066970,20251223,KOSPI
01022142,엠디바이스,226590,20251223,KOSDAQ
01949469,미래에셋비전스팩10호,0097F0,20251223,KOSDAQ
00838005,서진시스템,178320,20260324,KOSDAQ
01157235,아스타,246720,20250430,KOSDAQ
01256864,에이비엘바이오,298380,20250430,KOSDAQ
00820352,파인텍,131760,20260206,KOSDAQ
00104573,국일제지,078130,20260330,KOSDAQ
00103176,흥국화재,000540,20260330,KOSPI
00109824,대림통상,006570,20260330,KOSPI
00111838,대원,007680,20260330,KOSDAQ
00120289,제이에스티나,026040,20260330,KOSDAQ
00113243,대한제분,001130,20260330,KOSPI
00144243,유니슨,018000,20260330,KOSDAQ
00115287,동방,004140,20260330,KOSPI
00170026,시공테크,020710,20260330,KOSDAQ
00204323,키스트론,475430,20260330,KOSDAQ
00118266,DRB동일,004840,20260330,KOSPI
00120076,LX인터내셔널,001120,20260330,KOSPI
00260958,케이티알파,036030,20260330,KOSDAQ
00130879,서울식품공업,004410,20260330,KOSPI
00159795,한국카본,017960,20260330,KOSPI
00668600,케이옥션,102370,20250908,KOSDAQ
01693922,지슨,446840,20250908,KOSDAQ
00382199,신한지주,055550,20250908,KOSPI
00492894,젬백스,082270,20251224,KOSDAQ
01385005,리브스메드,491000,20251224,KOSDAQ
01829819,아크릴,0007C0,20260213,KOSDAQ
00115612,동부건설,005960,20260219,KOSPI
01031502,코아시아씨엠,196450,20260224,KOSDAQ
00145260,율촌화학,008730,20260303,KOSPI
01376715,디앤디파마텍,347850,20260303,KOSDAQ
00833064,엠플러스,259630,20260303,KOSDAQ
01201590,에브리봇,270660,20260303,KOSDAQ
01274310,이오플로우,294090,20250714,KOSDAQ
01137860,위너스일렉,479960,20260422,KOSDAQ
01021949,덱스터,206560,20260428,KOSDAQ
01117413,바이오다인,314930,20260213,KOSDAQ
00111874,대원산업,005710,20260323,KOSDAQ
00108241,농심,004370,20260323,KOSPI
00117276,네이처셀,007390,20260323,KOSDAQ
00120526,롯데쇼핑,023530,20260323,KOSPI
00144395,동서,026960,20260323,KOSPI
00328191,케이에스피,073010,20260323,KOSDAQ
00149655,삼성물산,028260,20260323,KOSPI
00489243,동아엘텍,088130,20260323,KOSDAQ
00165413,롯데케미칼,011170,20260323,KOSPI
01626391,오가노이드사이언스,476040,20260112,KOSDAQ
01063990,로보로보,215100,20260305,KOSDAQ
00178851,동양에스텍,060380,20260305,KOSDAQ
00131504,서한,011370,20260303,KOSDAQ
01704680,M83,476080,20260303,KOSDAQ
01243161,인산가,277410,20260303,KOSDAQ
01108442,에치에프알,230240,20250717,KOSDAQ
01344336,신테카바이오,226330,20250717,KOSDAQ
00101044,에이프로젠바이오로직스,003060,20250901,KOSPI
00163512,한진,002320,20250901,KOSPI
00372129,전진건설로봇,079900,20250901,KOSPI
01497869,티와이홀딩스,363280,20260309,KOSPI
00172185,남성,004270,20260310,KOSPI
00152127,심텍홀딩스,036710,20260317,KOSDAQ
00260392,대원전선,006340,20260317,KOSPI
00190321,케이티,030200,20260401,KOSPI
00301422,스모트로닉,066590,20260401,KOSDAQ
00351454,더테크놀로지,043090,20260401,KOSDAQ
00198697,일진디스플,020760,20260401,KOSPI
00220613,넥스틸,092790,20260401,KOSPI
00361169,한국전자인증,041460,20260401,KOSDAQ
00361381,제이브이엠,054950,20260401,KOSDAQ
00356361,LG화학,051910,20260401,KOSPI
00365590,HLB생명과학,067630,20260401,KOSDAQ
01399071,고바이오랩,348150,20260413,KOSDAQ
00807555,메가엠디,133750,20260304,KOSDAQ
01275665,리메드,302550,20260304,KOSDAQ
00102751,고려산업,002140,20260304,KOSPI
00123541,보해양조,000890,20260223,KOSPI
00162416,한양증권,001750,20250619,KOSPI
00296263,YW,051390,20250903,KOSDAQ
00103130,플레이그램,009810,20260220,KOSPI
00406222,쎄크,081180,20260220,KOSDAQ
01253636,에르코스,435570,20260331,KOSDAQ
00163691,유수홀딩스,000700,20260311,KOSPI
00150244,하이트진로,000080,20260311,KOSPI
00491415,인포바인,115310,20260311,KOSDAQ
01042711,글로벌텍스프리,204620,20260316,KOSDAQ
00269241,주연테크,044380,20260319,KOSPI
01782183,카나프테라퓨틱스,0082N0,20260319,KOSDAQ
00415628,세진중공업,075580,20260401,KOSPI
00480367,SK오션플랜트,100090,20260401,KOSPI
00365624,아이윈,090150,20260401,KOSDAQ
00653024,진에어,272450,20260401,KOSPI
00795135,코오롱인더,120110,20260401,KOSPI
00406037,CSA 코스믹,083660,20260401,KOSDAQ
00816544,토니모리,214420,20260401,KOSPI
00425351,멀티캠퍼스,067280,20260401,KOSDAQ
00828497,한미약품,128940,20260401,KOSPI
00447487,제주반도체,080220,20260401,KOSDAQ
01205709,HD현대,267250,20260401,KOSPI
00475976,인콘,083640,20260401,KOSDAQ
01390344,HD현대중공업,329180,20260401,KOSPI
00488244,원일티엔아이,136150,20260401,KOSDAQ
00560122,한울소재과학,091440,20260401,KOSDAQ
01042359,지엘팜텍,204840,20260220,KOSDAQ
00962223,지니언스,263860,20260304,KOSDAQ
01764099,링크솔루션,474650,20250610,KOSDAQ
00140955,한솔케미칼,014680,20251106,KOSPI
01375822,에이프릴바이오,397030,20250430,KOSDAQ
00475718,이엠앤아이,083470,20260225,KOSDAQ
00563545,두산테스나,131970,20260401,KOSDAQ
00580056,스맥,099440,20260401,KOSDAQ
00585538,에스에너지,095910,20260401,KOSDAQ
00596677,매커스,093520,20260401,KOSDAQ
00599106,네오리진,094860,20260401,KOSDAQ
00654175,피엠티,147760,20260401,KOSDAQ
00694942,이미지스,115610,20260401,KOSDAQ
00778235,TS인베스트먼트,246690,20260401,KOSDAQ
00866451,워트,396470,20260401,KOSDAQ
00916516,흥국에프엔비,189980,20260401,KOSDAQ
00956028,엑세스바이오,950130,20260401,KOSDAQ
01037214,킵스파마,256940,20260401,KOSDAQ
01042979,휴마시스,205470,20260401,KOSDAQ
00536286,윈팩,097800,20260306,KOSDAQ
01931585,엔에이치스팩32호,0054V0,20260309,KOSDAQ
00957735,클리오,237880,20260309,KOSDAQ
00118044,동원수산,030720,20260310,KOSPI
00624378,마이크로투나노,424980,20260312,KOSDAQ
00106881,인디에프,014990,20260312,KOSPI
01437432,디티앤씨알오,383930,20251112,KOSDAQ
00120924,매일홀딩스,005990,20260323,KOSDAQ
00479787,인텍플러스,064290,20260325,KOSDAQ
01046391,싸이토젠,217330,20260401,KOSDAQ
01068737,에이치피오,357230,20260401,KOSDAQ
01073678,얼라인드,238120,20260401,KOSDAQ
01089378,디와이디,219550,20260401,KOSDAQ
01095704,케이엠제약,225430,20260401,KOSDAQ
01124680,보라티알,250000,20260401,KOSDAQ
01210066,리파인,377450,20260401,KOSDAQ
01222867,제테마,216080,20260401,KOSDAQ
01226410,씨앤씨인터내셔널,352480,20260401,KOSDAQ
01258020,에스바이오메딕스,304360,20260401,KOSDAQ
01261644,레인보우로보틱스,277810,20260401,KOSDAQ
01299203,그리드위즈,453450,20260401,KOSDAQ
01393721,포커스에이아이,331380,20260401,KOSDAQ
01406265,와이랩,432430,20260401,KOSDAQ
00177199,디씨엠,024090,20260320,KOSPI
01297898,마음AI,377480,20260324,KOSDAQ
00442455,코스나인,082660,20251120,KOSDAQ
00150536,진양제약,007370,20251010,KOSDAQ
00402110,시큐브,131090,20251010,KOSDAQ
01051065,엔비티,236810,20251010,KOSDAQ
01311310,지아이텍,382480,20260325,KOSDAQ
00617998,폴라리스세원,234100,20260327,KOSDAQ
00618410,KS인더스트리,101000,20260327,KOSDAQ
00657783,모델솔루션,417970,20260327,KOSDAQ
01416642,다보링크,340360,20260401,KOSDAQ
01435489,범한퓨얼셀,382900,20260401,KOSDAQ
01437858,진시스템,363250,20260401,KOSDAQ
01440153,넥사다이내믹스,351320,20260401,KOSDAQ
01462605,지투파워,388050,20260401,KOSDAQ
01480568,이지바이오,353810,20260401,KOSDAQ
01638387,케이지에이,455180,20260401,KOSDAQ
01784914,클로봇,466100,20260401,KOSDAQ
01963520,신한제17호스팩,0130D0,20260401,KOSDAQ
01947072,미래에셋비전스팩8호,0093G0,20251127,KOSDAQ
01335851,박셀바이오,323990,20251201,KOSDAQ
00126380,삼성전자,005930,20251201,KOSPI
01946596,미래에셋비전스팩9호,0096D0,20251201,KOSDAQ
01261893,케이씨텍,281820,20250909,KOSPI
01649620,아우토크립트,331740,20260227,KOSDAQ
00144021,원풍물산,008290,20260227,KOSDAQ
00664853,제이씨케미칼,137950,20260327,KOSDAQ
00172936,동일산업,004890,20260327,KOSPI
00799177,삼기,122350,20260327,KOSDAQ
00173874,넥센타이어,002350,20260327,KOSPI
00923516,메가터치,446540,20260327,KOSDAQ
00179489,명인제약,317450,20260327,KOSPI
00233653,한국토지신탁,034830,20260327,KOSPI
01031229,한국비티비,219750,20260327,KOSDAQ
01032583,강동씨앤엘,198440,20260327,KOSDAQ
00274933,신세계푸드,031440,20260327,KOSPI
01033591,큐알티,405100,20260327,KOSDAQ
00299002,HL홀딩스,060980,20260327,KOSPI
01061558,덕산네오룩스,213420,20260327,KOSDAQ
00350312,HDC랩스,039570,20260327,KOSPI
00186559,아이티센씨티에스,031820,20251230,KOSPI
00641393,엔시트론,101400,20250909,KOSDAQ
00147860,에스엠벡셀,010580,20260227,KOSPI
00567222,우림피티에스,101170,20260227,KOSDAQ
01781999,에임드바이오,0009K0,20260227,KOSDAQ
01109539,와이씨,232140,20260327,KOSDAQ
00357935,HDC현대EP,089470,20260327,KOSPI
01113499,아이티센피엔에스,232830,20260327,KOSDAQ
00365387,AJ네트웍스,095570,20260327,KOSPI
00369833,유니온머티리얼,047400,20260327,KOSPI
01264438,자이언트스텝,289220,20260327,KOSDAQ
01343665,RF머트리얼즈,327260,20260327,KOSDAQ
00458234,아시아나IDT,267850,20260327,KOSPI
00459871,농심홀딩스,072710,20260327,KOSPI
00896285,삼양사,145990,20260327,KOSPI
01965698,엔에이치스팩33호,0130H0,20260327,KOSDAQ
01042775,HL만도,204320,20260327,KOSPI
01205842,HD건설기계,267270,20260327,KOSPI
00674498,골프존홀딩스,121440,20260403,KOSDAQ
01428203,케이씨씨글라스,344820,20250508,KOSPI
01011438,에이치엘사이언스,239610,20250731,KOSDAQ
00113058,한화생명,088350,20250806,KOSPI
01906598,하나35호스팩,0041L0,20250806,KOSDAQ
00148540,CJ,001040,20250806,KOSPI
01853214,신한제14호스팩,487360,20260120,KOSDAQ
00127857,삼익악기,002450,20260129,KOSPI
00917861,슈피겐코리아,192440,20260303,KOSDAQ
00755739,파인테크닉스,106240,20260306,KOSDAQ
00138303,아이티센엔텍,010280,20260309,KOSDAQ
01016479,오로스테크놀로지,322310,20260309,KOSDAQ
01554508,액스비스,0011A0,20260309,KOSDAQ
00107613,이수페타시스,007660,20260309,KOSPI
00126566,한화에어로스페이스,012450,20251212,KOSPI
00187770,한국파마,032300,20251212,KOSDAQ
00992543,LK삼양,225190,20251212,KOSDAQ
01429220,피아이이,452450,20251212,KOSDAQ
01949140,교보19호스팩,0098T0,20251212,KOSDAQ
00565154,이노션,214320,20251219,KOSPI
01949584,IBKS제25호스팩,0099X0,20251219,KOSDAQ
00171265,파라다이스,034230,20260331,KOSPI
00871587,보원케미칼,0010F0,20260403,KOSDAQ
00385415,일신바이오,068330,20250430,KOSDAQ
00172945,동일스틸럭스,023790,20260310,KOSDAQ
00155531,풍산홀딩스,005810,20260313,KOSPI
01703849,노머스,473980,20260316,KOSDAQ
00537337,앤씨앤,092600,20260318,KOSDAQ
00373447,서린바이오,038070,20260318,KOSDAQ
00103510,인지컨트롤스,023800,20260401,KOSPI
00130383,서부T&D,006730,20260401,KOSDAQ
00104786,미래아이앤지,007120,20260401,KOSPI
00230425,나노엔텍,039860,20260403,KOSDAQ
00159698,지역난방공사,071320,20260406,KOSPI
00210980,원익,032940,20260406,KOSDAQ
00526696,웨이브일렉트로,095270,20260406,KOSDAQ
00963976,SG,255220,20260406,KOSDAQ
00783246,글로벌에스엠,900070,20260416,KOSDAQ
01360875,탑머티리얼,360070,20260224,KOSDAQ
00453284,교촌에프앤비,339770,20250925,KOSPI
01318933,지니틱스,303030,20250930,KOSDAQ
01398151,밸로프,331520,20250930,KOSDAQ
00134723,페이퍼코리아,001020,20251001,KOSPI
00147082,재영솔루텍,049630,20260319,KOSDAQ
01021666,덕산테코피아,317330,20260322,KOSDAQ
01318261,더블유에스아이,299170,20260323,KOSDAQ
01374443,인투셀,287840,20260323,KOSDAQ
00583442,노루페인트,090350,20260323,KOSPI
01455492,데이원컴퍼니,373160,20260323,KOSDAQ
01258507,롯데웰푸드,280360,20260323,KOSPI
00146436,엔브이에이치코리아,067570,20260401,KOSDAQ
00119140,핸즈코퍼레이션,143210,20260401,KOSPI
00121288,모나미,005360,20260401,KOSPI
00173591,세원물산,024830,20260401,KOSDAQ
00177870,대창솔루션,096350,20260401,KOSDAQ
00124090,한국특강,007280,20260401,KOSPI
00125080,AK홀딩스,006840,20260401,KOSPI
00131197,서원,021050,20260401,KOSPI
00249502,골드앤에스,035290,20260401,KOSDAQ
00135050,팜젠사이언스,004720,20260401,KOSPI
00258360,위지트,036090,20260401,KOSDAQ
00135111,수산세보틱스,017550,20260401,KOSPI
00141477,영흥,012160,20260401,KOSPI
00260611,웰킵스하이텍,043590,20260401,KOSDAQ
00152880,코오롱글로벌,003070,20260401,KOSPI
00261373,마크로젠,038290,20260401,KOSDAQ
00164830,HD한국조선해양,009540,20260401,KOSPI
00264671,세중,039310,20260401,KOSDAQ
00113508,노루홀딩스,000320,20250902,KOSPI
00148610,한화투자증권,003530,20250902,KOSPI
00141583,삼양컴텍,484590,20251024,KOSDAQ
00533924,이브이첨단소재,131400,20260324,KOSDAQ
00102858,고려아연,010130,20260326,KOSPI
00104999,윌비스,008600,20260326,KOSPI
00157636,케이피에프,024880,20260326,KOSDAQ
01596425,SK스퀘어,402340,20260326,KOSPI
01187148,케어랩스,263700,20260326,KOSDAQ
01159233,솔루엠,248070,20260305,KOSPI
00232007,상지건설,042940,20260305,KOSDAQ
00469799,이엔플러스,074610,20260407,KOSPI
00244747,파크시스템스,140860,20260407,KOSDAQ
01067808,넵튠,217270,20260407,KOSDAQ
01136001,나노실리칸첨단소재,286750,20260407,KOSDAQ
00409788,비에이치아이,083650,20251209,KOSDAQ
01957282,테라뷰,950250,20251209,KOSDAQ
00166227,화승인더스트리,006060,20250502,KOSPI
00728638,한세실업,105630,20251107,KOSPI
00348292,한빛소프트,047080,20251107,KOSDAQ
01745173,이노테크,469610,20251107,KOSDAQ
00104698,LS네트웍스,000680,20260327,KOSPI
00128175,원익큐브,014190,20260327,KOSDAQ
00112059,상상인증권,001290,20260327,KOSPI
00131896,선광,003100,20260327,KOSDAQ
00112651,대창,012800,20260327,KOSPI
00139153,에코플라스틱,038110,20260327,KOSDAQ
00115977,아이에스동서,010780,20260327,KOSPI
00117300,TCC스틸,002710,20260327,KOSPI
00155452,풍국주정,023900,20260327,KOSDAQ
00118345,디아이동일,001530,20260327,KOSPI
00198192,한국팩키지,037230,20260327,KOSDAQ
00203209,에쎈테크,043340,20260327,KOSDAQ
00140061,티케이지애강,022220,20260205,KOSDAQ
00268118,코맥스,036690,20260205,KOSDAQ
00156859,다올투자증권,030210,20260301,KOSPI
00307222,YBM넷,057030,20260303,KOSDAQ
00373571,스타코링크,060240,20260303,KOSDAQ
01228515,앱튼,270520,20260303,KOSDAQ
01569102,라이콤,388790,20260303,KOSDAQ
01364297,코퍼스코리아,322780,20260408,KOSDAQ
