corp_code,corp_name,stock_code,modify_date,market
01222113,인스웨이브,450520,20250424,KOSDAQ
01383779,에스켐,475660,20250424,KOSDAQ
00252135,주성엔지니어링,036930,20250922,KOSDAQ
00113526,대한항공,003490,20260316,KOSPI
00227333,네패스,033640,20260327,KOSDAQ
00129420,까뮤이앤씨,013700,20260327,KOSPI
00229030,알멕,354320,20260327,KOSDAQ
00132637,동원시스템즈,014820,20260327,KOSPI
00230911,HRS,036640,20260327,KOSDAQ
00133706,한국제지,027970,20260327,KOSPI
00307028,경남제약,053950,20260327,KOSDAQ
00138190,GS글로벌,001250,20260327,KOSPI
00318316,대아티아이,045390,20260327,KOSDAQ
00364740,머큐리,100590,20260327,KOSDAQ
00139454,애경산업,018250,20260327,KOSPI
00366137,KG에코솔루션,151860,20260327,KOSDAQ
00139889,SKC,011790,20260327,KOSPI
00389998,한성크린텍,066980,20260327,KOSDAQ
00141875,사조오양,006090,20260327,KOSPI
00145446,이건산업,008250,20260327,KOSPI
00492706,씨싸이트,109670,20260327,KOSDAQ
00146083,일동홀딩스,000230,20260327,KOSPI
01559637,블루엠텍,439580,20260210,KOSDAQ
00808068,앤로보틱스,138360,20260303,KOSDAQ
01514005,크라우드웍스,355390,20260303,KOSDAQ
00133858,세방전지,004490,20260303,KOSPI
00252269,아이에이,038880,20260409,KOSDAQ
00137359,신풍제약,019170,20251014,KOSPI
00149646,기업은행,024110,20260303,KOSPI
00216434,체리부로,066360,20260309,KOSDAQ
00124805,푸른저축은행,007330,20250425,KOSDAQ
00154462,아모레퍼시픽홀딩스,002790,20250425,KOSPI
00408266,유니온바이오메트릭스,203450,20250425,KOSDAQ
00624509,디바이스,187870,20250425,KOSDAQ
00347716,중앙첨단소재,051980,20250515,KOSDAQ
00990819,아티스트스튜디오,200350,20250515,KOSDAQ
01309388,LS티라유텍,322180,20250515,KOSDAQ
00525642,코오롱생명과학,102940,20260327,KOSDAQ
00148896,OCI홀딩스,010060,20260327,KOSPI
00153621,참엔지니어링,009310,20260327,KOSPI
00540571,엘디티,096870,20260327,KOSDAQ
00153861,태영건설,009410,20260327,KOSPI
00541163,이엠텍,091120,20260327,KOSDAQ
00159023,SK텔레콤,017670,20260327,KOSPI
00569691,디엔에프,092070,20260327,KOSDAQ
00162586,한올바이오파마,009420,20260327,KOSPI
00572905,ISC,095340,20260327,KOSDAQ
00163114,서연,007860,20260327,KOSPI
00611736,엑시콘,092870,20260327,KOSDAQ
00164636,HDC,012630,20260327,KOSPI
00327396,옵트론텍,082210,20260327,KOSDAQ
00127875,삼익제약,014950,20260303,KOSDAQ
00100601,강원에너지,114190,20260206,KOSDAQ
01096341,넥슨게임즈,225570,20260311,KOSDAQ
00959210,코츠테크놀로지,448710,20251218,KOSDAQ
01596920,알지노믹스,476830,20251218,KOSDAQ
00234412,신세계인터내셔날,031430,20260112,KOSPI
01416235,고스트스튜디오,950190,20250919,KOSDAQ
00583026,멤레이비티,072770,20251229,KOSDAQ
00989619,알테오젠,196170,20251229,KOSDAQ
01456011,디어유,376300,20251229,KOSDAQ
01627363,세미파이브,490470,20251229,KOSDAQ
00125664,삼미금속,012210,20251229,KOSDAQ
01958111,메리츠제1호스팩,0088D0,20251215,KOSDAQ
01135084,에스와이스틸텍,365330,20251215,KOSDAQ
00531829,엠아이텍,179290,20251229,KOSDAQ
00190756,와이엔텍,067900,20251230,KOSDAQ
00301246,SFA반도체,036540,20251230,KOSDAQ
00109189,대덕,008060,20251031,KOSPI
00126937,삼양홀딩스,000070,20251103,KOSPI
00362122,나래나노텍,137080,20251103,KOSDAQ
01351080,지아이이노베이션,358570,20251103,KOSDAQ
00231691,판타지오,032800,20260311,KOSDAQ
00151395,천일고속,000650,20260312,KOSPI
00579999,고영,098460,20260312,KOSDAQ
01319808,한일시멘트,300720,20260312,KOSPI
01963140,신한제18호스팩,0129K0,20260506,KOSDAQ
01391033,NH프라임리츠,338100,20260223,KOSPI
01130849,파라택시스이더리움,290560,20260223,KOSDAQ
00176835,NH농우바이오,054050,20260511,KOSDAQ
00513948,녹십자엠에스,142280,20260511,KOSDAQ
00110884,엠젠솔루션,032790,20260616,KOSDAQ
00495633,율촌,146060,20260616,KOSDAQ
00323868,웹케시,053580,20251211,KOSDAQ
00250614,삼영엠텍,054540,20260105,KOSDAQ
00268002,세종텔레콤,036630,20260105,KOSDAQ
00317487,티에스넥스젠,043220,20260105,KOSDAQ
01062177,제놀루션,225220,20260105,KOSDAQ
01396676,일승,333430,20260402,KOSDAQ
00494546,오비고,352910,20251128,KOSDAQ
01168383,일동제약,249420,20260106,KOSPI
00116408,동신건설,025950,20260312,KOSDAQ
00442561,에프알텍,073540,20260313,KOSDAQ
00142713,형지I&C,011080,20260318,KOSDAQ
00657224,아이스크림미디어,461300,20260318,KOSDAQ
00136721,신영증권,001720,20260622,KOSPI
00186939,특수건설,026150,20260622,KOSDAQ
00442835,메타랩스,090370,20260622,KOSPI
01022902,애드바이오텍,179530,20260622,KOSDAQ
01263527,카이노스메드,284620,20260622,KOSDAQ
01341630,이노에이엑스,296640,20260622,KOSDAQ
01267958,프로티아,303360,20250721,KOSDAQ
00264635,에스넷,038680,20260326,KOSDAQ
01199727,샘씨엔에스,252990,20260326,KOSDAQ
01218299,에코아이,448280,20260326,KOSDAQ
01286476,RF시스템즈,474610,20260326,KOSDAQ
01405451,알체라,347860,20260326,KOSDAQ
01780608,메쥬,0088M0,20260326,KOSDAQ
00116426,이렘,009730,20251202,KOSDAQ
00112022,대원화성,024890,20260213,KOSPI
00105280,현대지에프홀딩스,005440,20260318,KOSPI
00187415,코미팜,041960,20260325,KOSDAQ
00606664,케이엔더블유,105330,20260325,KOSDAQ
00128546,삼천당제약,000250,20260304,KOSDAQ
01051092,피씨엘,241820,20260305,KOSDAQ
00415646,드림텍,192650,20260305,KOSPI
00238782,다우데이타,032190,20260305,KOSDAQ
01593668,센서뷰,321370,20260624,KOSDAQ
01011395,레몬,294140,20260626,KOSDAQ
01722437,한화갤러리아,452260,20260629,KOSPI
00364254,알티캐스트,085810,20251231,KOSDAQ
00148993,하이트진로홀딩스,000140,20251231,KOSPI
00867478,아시아종묘,154030,20251231,KOSDAQ
01381805,아로마티카,0015N0,20251231,KOSDAQ
00117212,두산,000150,20260506,KOSPI
00122056,미창석유공업,003650,20251208,KOSPI
01516933,덕양에너젠,0001A0,20260226,KOSDAQ
00357430,쎌바이오텍,049960,20260226,KOSDAQ
00104722,국제약품,002720,20260325,KOSPI
00112378,KR모터스,000040,20260331,KOSPI
00117337,동양,001520,20260331,KOSPI
00118451,동일제강,002690,20260331,KOSPI
00188973,화일약품,061250,20260331,KOSDAQ
00159740,KISCO홀딩스,001940,20260331,KOSPI
00160047,한국앤컴퍼니,000240,20260331,KOSPI
00203582,한솔홈데코,025750,20260331,KOSPI
00205687,더라미,032860,20260331,KOSDAQ
00305668,새론오토모티브,075180,20260331,KOSPI
00243067,부방,014470,20260331,KOSDAQ
00131018,서울제약,018680,20260305,KOSDAQ
01160363,에코프로비엠,247540,20250714,KOSDAQ
01884065,디비금융제14호스팩,0004Y0,20250722,KOSDAQ
01906552,엘에스스팩1호,0041J0,20250722,KOSDAQ
00149594,한국캐피탈,023760,20260521,KOSDAQ
01311286,퀀타매트릭스,317690,20260624,KOSDAQ
00136101,메이슨캐피탈,021880,20260629,KOSDAQ
00151605,청보,013720,20260629,KOSDAQ
00350048,오성첨단소재,052420,20260629,KOSDAQ
00577593,져스텍,153890,20260629,KOSDAQ
00122737,팬오션,028670,20260108,KOSPI
01336443,디와이씨,310870,20260109,KOSDAQ
01108248,지노믹트리,228760,20260109,KOSDAQ
01657197,바이오비쥬,489460,20250520,KOSDAQ
00293886,위닉스,044340,20250523,KOSDAQ
01070149,올리패스,244460,20250523,KOSDAQ
00870065,쓰리에이로직스,177900,20260611,KOSDAQ
01854763,HS효성,487570,20260331,KOSPI
00353610,이니텍,053350,20260331,KOSDAQ
00379229,에스에이티,060540,20260331,KOSDAQ
00406329,루멘스,038060,20260331,KOSDAQ
00412348,LB세미콘,061970,20260331,KOSDAQ
00455875,와토스코리아,079000,20260331,KOSDAQ
00491938,GH신소재,130500,20260331,KOSDAQ
01190124,미디어젠,279600,20260331,KOSDAQ
01365825,피에스케이,319660,20260331,KOSDAQ
01586455,꿈비,407400,20260331,KOSDAQ
01685677,리센스메디컬,394420,20260331,KOSDAQ
00523307,다원시스,068240,20260305,KOSDAQ
00415868,펩트론,087010,20260309,KOSDAQ
00533003,디케이락,105740,20260317,KOSDAQ
00168331,온타이드,005320,20260513,KOSPI
00238001,블루콤,033560,20260522,KOSDAQ
00164645,HMM,011200,20260526,KOSPI
00964595,엔바이오니아,317870,20260526,KOSDAQ
01084364,다산디엠씨,208860,20260526,KOSDAQ
01467451,KT밀리의서재,418470,20260526,KOSDAQ
01414422,아이비김영,339950,20260326,KOSDAQ
00136457,SH에너지화학,002360,20260618,KOSPI
00126955,삼양식품,003230,20260126,KOSPI
01516456,인벤티지랩,389470,20250804,KOSDAQ
00113261,대한광통신,010170,20260612,KOSDAQ
00605522,소룩스,290690,20260113,KOSDAQ
00145437,아센디오,012170,20260116,KOSPI
00808086,HLB펩,196300,20260403,KOSDAQ
00305941,노브랜드,145170,20260323,KOSDAQ
00134477,SNT다이내믹스,003570,20260326,KOSPI
01985203,교보20호스팩,0132G0,20260409,KOSDAQ
00409140,이원컴포텍,088290,20260529,KOSDAQ
00526836,미래나노텍,095500,20260318,KOSDAQ
00616962,린드먼아시아,277070,20260128,KOSDAQ
00480048,모다이노칩,080420,20250808,KOSDAQ
00172079,HLB파나진,046210,20260307,KOSDAQ
00389110,지어소프트,051160,20260513,KOSDAQ
00116268,동성제약,002210,20260416,KOSPI
01032404,콜마비앤에이치,200130,20260416,KOSDAQ
01344363,다원넥스뷰,323350,20260416,KOSDAQ
00542074,LSK아이로봇,091970,20260623,KOSDAQ
01027794,브이원텍,251630,20250519,KOSDAQ
01262032,롯데이노베이트,286940,20250519,KOSPI
00206659,이랜텍,054210,20260228,KOSDAQ
00219848,서희건설,035890,20260323,KOSDAQ
00628189,웅진씽크빅,095720,20260410,KOSPI
00255105,케이바이오랩스,038530,20260420,KOSDAQ
00132868,우성머티리얼스,011300,20260420,KOSPI
00442905,디에스엠,104040,20260420,KOSDAQ
00182696,대한조선,439260,20260420,KOSPI
01529982,씨엠티엑스,388210,20260420,KOSDAQ
01258428,프레스티지바이오로직스,334970,20260529,KOSDAQ
00124027,부산산업,011390,20260601,KOSPI
00362292,씨티씨바이오,060590,20260601,KOSDAQ
00615723,알엔티엑스,123010,20260601,KOSDAQ
00982023,실리콘투,257720,20260312,KOSDAQ
00148531,제이스코홀딩스,023440,20260312,KOSDAQ
01179608,포인트엔지니어링,256630,20260212,KOSDAQ
01394669,누보,332290,20250821,KOSDAQ
00185301,제이피아이헬스케어,0010V0,20250821,KOSDAQ
01910759,삼성스팩10호,0044K0,20250821,KOSDAQ
00159810,카프로,006380,20250904,KOSPI
00186452,광무,029480,20250904,KOSDAQ
00602172,와이엠티,251370,20250904,KOSDAQ
00677486,그린광학,0015G0,20260206,KOSDAQ
00136925,신원종합개발,017000,20260303,KOSDAQ
01091054,쎄노텍,222420,20260303,KOSDAQ
00989664,코아스템켐온,166480,20260303,KOSDAQ
01042085,엑셈,205100,20260303,KOSDAQ
01563667,더즌,462860,20250610,KOSDAQ
01945339,신영스팩11호,0091W0,20251124,KOSDAQ
01965333,삼양바이오팜,0120G0,20251124,KOSPI
00306719,에스텍,069510,20251126,KOSDAQ
01391103,젝시믹스,337930,20260331,KOSDAQ
00143651,웅진,016880,20260618,KOSPI
00122825,프리티,006490,20260619,KOSPI
00226866,인탑스,049070,20260619,KOSDAQ
00450010,씨티알모빌리티,308170,20260619,KOSPI
01803635,에스투더블유,488280,20260619,KOSDAQ
01319899,SK바이오사이언스,302440,20260619,KOSPI
00115384,동방아그로,007590,20260219,KOSPI
01182578,DH오토리드,290120,20250611,KOSDAQ
01432598,지씨지놈,340450,20250611,KOSDAQ
00526872,이수앱지스,086890,20260303,KOSDAQ
00815767,위메이드플레이,123420,20260303,KOSDAQ
00204226,소프트센,032680,20260303,KOSDAQ
00476498,컴투스,078340,20251017,KOSDAQ
00968607,더본코리아,475560,20260323,KOSPI
01010110,더블유게임즈,192080,20260319,KOSPI
01099861,에이텍모빌리티,224110,20260605,KOSDAQ
00607496,한빛레이저,452190,20260311,KOSDAQ
01137383,카카오게임즈,293490,20260623,KOSDAQ
01140837,이지트로닉스,377330,20260623,KOSDAQ
00242712,엘컴텍,037950,20260303,KOSDAQ
01515323,LG에너지솔루션,373220,20250812,KOSPI
00339072,팬스타엔터프라이즈,054300,20260429,KOSDAQ
00983271,NHN,181710,20260303,KOSPI
01109715,DSC인베스트먼트,241520,20250618,KOSDAQ
00545114,랩지노믹스,084650,20250624,KOSDAQ
00295857,코다코,046070,20251203,KOSDAQ
00390903,우주일렉트로,065680,20260309,KOSDAQ
01810477,노타,486990,20260311,KOSDAQ
00349732,코나아이,052400,20260311,KOSDAQ
00118521,진원생명과학,011000,20260615,KOSPI
00108001,남화토건,091590,20260615,KOSDAQ
00136776,차AI헬스케어,025620,20260615,KOSPI
00391197,하이퍼코퍼레이션,065650,20260615,KOSDAQ
00146214,일성아이에스,003120,20260615,KOSPI
01061497,FSN,214270,20260615,KOSDAQ
00358271,SFA,056190,20260625,KOSDAQ
01467503,뉴키즈온,462310,20260303,KOSDAQ
00159218,한전KPS,051600,20260303,KOSPI
00292434,인트론바이오,048530,20260303,KOSDAQ
01590980,심플랫폼,444530,20251128,KOSDAQ
00642541,제이에스링크,127120,20251202,KOSDAQ
01524093,DL이앤씨,375500,20250911,KOSPI
00347734,진양화학,051630,20260303,KOSPI
01344831,딥노이드,315640,20260303,KOSDAQ
00109286,대동,000490,20260303,KOSPI
00118804,동진쎄미켐,005290,20260303,KOSDAQ
01506990,옵티코어,380540,20250710,KOSDAQ
01047707,포톤,208710,20260311,KOSDAQ
00273420,이스트소프트,047560,20260314,KOSDAQ
00397058,엠게임,058630,20260316,KOSDAQ
00112970,대한방직,001070,20260615,KOSPI
01090471,SFA넥셀,222080,20260625,KOSDAQ
01288827,HPSP,403870,20260626,KOSDAQ
01935183,삼성스팩11호,0071M0,20260304,KOSDAQ
00531078,유비온,084440,20251124,KOSDAQ
00129387,SP삼화,000390,20260430,KOSPI
01384787,시프트업,462870,20260226,KOSPI
00311216,에이치엔에스하이텍,044990,20260303,KOSDAQ
00843900,육일씨엔에쓰,191410,20260303,KOSDAQ
00111111,대양금속,009190,20260303,KOSPI
01215618,와이엠텍,273640,20260303,KOSDAQ
00110583,DH오토웨어,025440,20260303,KOSDAQ
00616290,이엠넷,123570,20260309,KOSDAQ
00403766,한국첨단소재,062970,20260319,KOSDAQ
01498974,큐리옥스바이오시스템즈,445680,20260430,KOSDAQ
00526678,동방선기,099410,20260401,KOSDAQ
00370918,케이디켐,221980,20260529,KOSDAQ
00273439,메디아나,041920,20260409,KOSDAQ
00470829,인티큐브,070590,20260409,KOSDAQ
00977377,에이비온,203400,20260430,KOSDAQ
00453488,다이나믹디자인,145210,20250822,KOSPI
00155948,로젠,033290,20251216,KOSDAQ
01290248,스코넥,276040,20251216,KOSDAQ
00160588,한화,000880,20251217,KOSPI
01325429,지아이에스,306620,20260305,KOSDAQ
00162911,한일사료,005860,20260305,KOSDAQ
00106395,금호전기,001210,20260306,KOSPI
00139719,와이지-원,019210,20260306,KOSDAQ
01379563,에스팀,458350,20260306,KOSDAQ
00362201,세운메디칼,100700,20250728,KOSDAQ
00862880,새빗켐,107600,20250509,KOSDAQ
00961507,케일럼,258610,20251210,KOSDAQ
00876908,모트렉스,118990,20251212,KOSDAQ
01480708,HEM파마,376270,20260304,KOSDAQ
00444329,위메이드,112040,20260304,KOSDAQ
00482426,인화정공,101930,20260304,KOSDAQ
00367844,자이에스앤디,317400,20260430,KOSPI
01179617,한국비엔씨,256840,20260430,KOSDAQ
01257872,에스프리즘,288620,20260430,KOSDAQ
00563837,제로투세븐,159580,20251217,KOSDAQ
01787355,나라스페이스테크놀로지,478340,20251217,KOSDAQ
00139834,LG씨엔에스,064400,20251222,KOSPI
01948220,미래에셋비전스팩11호,0099W0,20251222,KOSDAQ
01949195,하나36호스팩,0101C0,20251222,KOSDAQ
00547583,하나금융지주,086790,20260306,KOSPI
00140131,키다리스튜디오,020120,20260306,KOSPI
00158325,NICE평가정보,030190,20260306,KOSPI
00159500,한국종합기술,023350,20250813,KOSPI
00138367,플레이위드,023770,20251015,KOSDAQ
00103547,우진비앤지,018620,20260611,KOSDAQ
00180865,디에이치엑스컴퍼니,031860,20260611,KOSDAQ
00543204,아이오케이이엔엠,078860,20260611,KOSDAQ
01207716,앱코,129890,20251128,KOSDAQ
00369213,폴라리스AI,039980,20251226,KOSDAQ
00145880,현대제철,004020,20251226,KOSPI
00143226,엠투엔,033310,20260313,KOSDAQ
00340096,미래에셋벤처투자,100790,20260313,KOSDAQ
00166528,서암기계공업,100660,20250918,KOSDAQ
00201432,비츠로시스,054220,20260617,KOSDAQ
00199076,동일기연,032960,20260618,KOSDAQ
01989041,메리츠제2호스팩,0165X0,20260619,KOSDAQ
00175623,ES큐브,050120,20251020,KOSDAQ
01370322,삼진식품,0013V0,20251222,KOSDAQ
00904672,넷마블,251270,20251222,KOSPI
01012640,슈어소프트테크,298830,20260115,KOSDAQ
00104120,광진실업,026910,20260306,KOSDAQ
01524507,핀텔,291810,20260306,KOSDAQ
00651017,나우IB,293580,20260309,KOSDAQ
00111847,대원강업,000430,20260310,KOSPI
00980043,비큐AI,148780,20250818,KOSDAQ
01071041,CJ 바이오사이언스,311690,20250818,KOSDAQ
00876166,KBG,318000,20251209,KOSDAQ
01954832,유진스팩12호,0105P0,20251211,KOSDAQ
01934935,KB제33호스팩,0072Z0,20251022,KOSDAQ
00103592,광동제약,009290,20251205,KOSPI
01235296,셀리드,299660,20251205,KOSDAQ
00949161,티엠씨,217590,20251215,KOSPI
00591441,어보브반도체,102120,20251215,KOSDAQ
00683007,엑스큐어,070300,20251215,KOSDAQ
00108746,DKME,015590,20260518,KOSPI
00397289,오텍,067170,20260518,KOSDAQ
00550082,캔버스엔,210120,20260518,KOSDAQ
00781202,파이온엑스,900100,20260518,KOSDAQ
01336373,메드팩토,235980,20260518,KOSDAQ
00600013,맵스리얼티,094800,20251031,KOSPI
00109693,DL,000210,20250919,KOSPI
00117179,디와이,013570,20260703,KOSPI
00199252,HLB,028300,20260703,KOSDAQ
01309795,아틀라스링크,297570,20260703,KOSDAQ
01368637,성원에너텍,340930,20260703,KOSDAQ
00126089,DH오토넥스,000300,20260713,KOSPI
01065013,우정바이오,215380,20260713,KOSDAQ
01501764,레메디,387690,20260713,KOSDAQ
00684714,풍산,103140,20260715,KOSPI
00145668,이화공영,001840,20260715,KOSDAQ
01359736,프로이천,321260,20260715,KOSDAQ
01497142,엠아이큐브솔루션,373170,20260715,KOSDAQ
00349811,오션인더블유,052300,20260714,KOSDAQ
01136348,나무기술,242040,20260714,KOSDAQ
01573284,코닉오토메이션,391710,20260714,KOSDAQ
00120906,에스아이리소스,065420,20260716,KOSDAQ
00474588,한중엔시에스,107640,20260716,KOSDAQ
01116502,아티스트컴퍼니,321820,20260716,KOSDAQ
01267222,에피소드컴퍼니,317530,20260716,KOSDAQ
01276901,엔피,291230,20260716,KOSDAQ
01669226,한화리츠,451800,20260721,KOSPI
00308559,코디,080530,20260721,KOSDAQ
01061327,클래시스,214150,20260721,KOSDAQ
01370517,스트라드비젼,475040,20260703,KOSDAQ
00121932,미원상사,002840,20260706,KOSPI
01226234,와이바이오로직스,338840,20260706,KOSDAQ
01335453,조이웍스앤코,309930,20260706,KOSDAQ
01424261,레몬헬스케어,365660,20260706,KOSDAQ
00965318,이노시뮬레이션,274400,20260721,KOSDAQ
00760971,크래프톤,259960,20260720,KOSPI
00111421,휴니드테크놀러지스,005870,20260702,KOSPI
00155586,HLB이노베이션,024850,20260702,KOSDAQ
00390365,토비스,051360,20260702,KOSDAQ
00145862,인천도시가스,034590,20260702,KOSPI
00620558,루트K,195990,20260702,KOSDAQ
00829380,피제이메탈,128660,20260702,KOSDAQ
00915508,알엔투테크놀로지,148250,20260702,KOSDAQ
01234507,매일유업,267980,20260702,KOSDAQ
00109806,삼일씨엔에스,004440,20260701,KOSPI
00164618,현대사료,016790,20260701,KOSDAQ
00120182,NH투자증권,005940,20260701,KOSPI
00304915,코리아에셋투자증권,190650,20260701,KOSDAQ
00120872,만호제강,001080,20260701,KOSPI
00367871,인바이오,352940,20260701,KOSDAQ
00525864,피앤씨테크,237750,20260701,KOSDAQ
00693651,비덴트,121800,20260701,KOSDAQ
00959229,세종메디칼,258830,20260701,KOSDAQ
00985686,큐브엔터,182360,20260701,KOSDAQ
01182259,알피바이오,314140,20260701,KOSDAQ
01182550,EDGC,245620,20260701,KOSDAQ
01802928,코스모로보틱스,439960,20260701,KOSDAQ
01379129,매드업,0039P0,20260701,KOSDAQ
00113535,대한해운,005880,20260707,KOSPI
00331016,에프앤가이드,064850,20260707,KOSDAQ
00346911,아이톡시,052770,20260707,KOSDAQ
00481454,금호타이어,073240,20260710,KOSPI
00351092,삼보모터스,053700,20260710,KOSDAQ
00351579,비트플래닛,049470,20260710,KOSDAQ
00527491,하이드로리튬,101670,20260630,KOSDAQ
00261656,잉크테크,049550,20260708,KOSDAQ
00112332,미래에셋생명,085620,20260720,KOSPI
00130587,서울전자통신,027040,20260720,KOSDAQ
00861997,아고스,175140,20260720,KOSDAQ
01366000,태성,323280,20260720,KOSDAQ
00352499,링네트,042500,20260701,KOSDAQ
00103662,광명전기,017040,20260630,KOSPI
00249441,씨씨에스,066790,20260630,KOSDAQ
00118008,동원금속,018500,20260630,KOSPI
00542898,케이이엠텍,106080,20260630,KOSDAQ
00428729,대호에이엘,069460,20260630,KOSPI
00556615,모바일어플라이언스,087260,20260630,KOSDAQ
01307335,나인앤컴퍼니,366030,20260630,KOSDAQ
01987779,한국제16호스팩,0164H0,20260630,KOSDAQ
00125725,디모아,016670,20260703,KOSDAQ
00106641,기아,000270,20260709,KOSPI
00396925,엠로,058970,20260709,KOSDAQ
00263371,한국경제TV,039340,20260720,KOSDAQ
00165680,호텔신라,008770,20260721,KOSPI
